1638155160.0,0.73238000,0.73710000,0.73163000,0.73630000,2054958.00000000,1638155219999,1509955.50630000,6445,1338998.00000000,984034.08083000,0
1638155220.0,0.73605000,0.73868000,0.73288000,0.73670000,1787772.00000000,1638155279999,1315460.96984000,2345,689519.00000000,507474.62186000,0
1638155280.0,0.73670000,0.73900000,0.73556000,0.73602000,1573416.00000000,1638155339999,1160594.65047000,1838,898770.00000000,663257.83842000,0
1638155340.0,0.73597000,0.73974000,0.73376000,0.73835000,1289621.00000000,1638155399999,950588.02019000,2103,593057.00000000,437367.96451000,0
1638155400.0,0.73758000,0.73987000,0.73578000,0.73889000,1491041.00000000,1638155459999,1101060.56321000,1492,994666.00000000,734792.14710000,0
1638155460.0,0.73890000,0.74799000,0.73653000,0.74504000,7725989.00000000,1638155519999,5745176.59192000,9743,3936289.00000000,2924947.40177000,0
1638155520.0,0.74531000,0.75041000,0.74504000,0.74862000,5215007.00000000,1638155579999,3905006.00791000,6701,4005814.00000000,3001438.80740000,0
1638155580.0,0.74864000,0.74949000,0.74493000,0.74617000,2019322.00000000,1638155639999,1507158.49371000,2263,1022236.00000000,762720.95628000,0
1638155640.0,0.74607000,0.74607000,0.74118000,0.74160000,1703609.00000000,1638155699999,1265823.51744000,1823,646088.00000000,480204.50126000,0
1638155700.0,0.74182000,0.74499000,0.74127000,0.74343000,1130152.00000000,1638155759999,839710.18174000,1208,598832.00000000,445024.91148000,0
1638155760.0,0.74343000,0.74853000,0.74299000,0.74785000,1077319.00000000,1638155819999,803899.06821000,1299,573922.00000000,428317.07956000,0
1638155820.0,0.74729000,0.74783000,0.74379000,0.74415000,1283780.00000000,1638155879999,957250.81335000,1324,462472.00000000,344824.46923000,0
1638155880.0,0.74414000,0.74454000,0.73692000,0.73695000,2310431.00000000,1638155939999,1712205.78777000,2215,870042.00000000,644805.85942000,0
1638155940.0,0.73820000,0.74100000,0.73700000,0.73994000,1080431.00000000,1638155999999,798856.80327000,1025,545682.00000000,403657.10053000,0
1638156000.0,0.74014000,0.74173000,0.73682000,0.73770000,1799374.00000000,1638156059999,1331684.00642000,1393,590559.00000000,437033.58375000,0
1638156060.0,0.73718000,0.73905000,0.73329000,0.73579000,1743746.00000000,1638156119999,1284580.47397000,2394,868362.00000000,639763.46524000,0
1638156120.0,0.73605000,0.73637000,0.72886000,0.73056000,2369410.00000000,1638156179999,1735638.95542000,3011,1079582.00000000,791046.94577000,0
1638156180.0,0.73050000,0.73254000,0.72880000,0.73003000,1097731.00000000,1638156239999,802218.36448000,1982,456868.00000000,334054.07107000,0
1638156240.0,0.73003000,0.73397000,0.72722000,0.73062000,1430457.00000000,1638156299999,1044609.94259000,3036,969006.00000000,707841.93305000,0
1638156300.0,0.73061000,0.73070000,0.72762000,0.72803000,737159.00000000,1638156359999,537176.90674000,1040,266095.00000000,193918.69628000,0
1638156360.0,0.72806000,0.72899000,0.72464000,0.72798000,1703551.00000000,1638156419999,1238409.92868000,1847,709796.00000000,516089.03823000,0
1638156420.0,0.72789000,0.72917000,0.72558000,0.72656000,615388.00000000,1638156479999,447344.67638000,728,337805.00000000,245591.42408000,0
1638156480.0,0.72679000,0.72870000,0.72355000,0.72428000,870881.00000000,1638156539999,632364.60526000,990,403002.00000000,292724.88938000,0
